File version,1
Project name,New Project
Source version,4.2.9.0
Latest result run time,2017-10-13 14:13:06
Simulation time,1900-01-01 - 1900-12-31
Field,Units,RunName,ScenarioName,ScenarioInputSetName,Name,Site,ElementName,WaterFeatureType,ElementType,Structure,Custom
EOC
206
1900-07-28,0,0,0,0,0,1.39299139109027,1.39299139109027,0,1.39299139109027,1.39299139109027,13.9299139109027,13.9299139109027,0,13.9299139109027,13.9299139109027,2.78598278218053,2.78598278218053,0,2.78598278218053,2.78598278218053,4.1789741732708,4.1789741732708,0,4.1789741732708,4.1789741732708,5.57196556436107,5.57196556436107,0,5.57196556436107,5.57196556436107,6.96495695545133,6.96495695545133,0,6.96495695545133,6.96495695545133,8.3579483465416,8.3579483465416,0,8.3579483465416,8.3579483465416,9.75093973763187,9.75093973763187,0,9.75093973763187,9.75093973763187,11.1439311287221,11.1439311287221,0,11.1439311287221,11.1439311287221,12.5369225198124,12.5369225198124,0,12.5369225198124,12.5369225198124,0,2.27373675443232E-16,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,1.13686837721616E-15,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.39299139109027,1.39299139109027,1.39299139109027,1.39299139109027,0,1.39299139109027,0,0,0,0,0,0,0,1.39299139109027,1.39299139109027,13.9299139109027,13.9299139109027,0,1.39299139109027,0,0,0,0,12.5369225198124,12.5369225198124,0,1.39299139109027,1.39299139109027,2.78598278218053,2.78598278218053,0,1.39299139109027,0,0,0,0,1.39299139109027,1.39299139109027,0,1.39299139109027,1.39299139109027,4.1789741732708,4.1789741732708,0,1.39299139109027,0,0,0,0,2.78598278218053,2.78598278218053,0,1.39299139109027,1.39299139109027,5.57196556436107,5.57196556436107,0,1.39299139109027,0,0,0,0,4.1789741732708,4.1789741732708,0,1.39299139109027,1.39299139109027,6.96495695545133,6.96495695545133,0,1.39299139109027,0,0,0,0,5.57196556436107,5.57196556436107,0,1.39299139109027,1.39299139109027,8.3579483465416,8.3579483465416,0,1.39299139109027,0,0,0,0,6.96495695545133,6.96495695545133,0,1.39299139109027,1.39299139109027,9.75093973763187,9.75093973763187,0,1.39299139109027,0,0,0,0,8.3579483465416,8.3579483465416,0,1.39299139109027,1.39299139109027,11.1439311287221,11.1439311287221,0,1.39299139109027,0,0,0,0,9.75093973763187,9.75093973763187,0,1.39299139109027,1.39299139109027,12.5369225198124,12.5369225198124,0,1.39299139109027,0,0,0,0,11.1439311287221,11.1439311287221
1900-07-29,0,0,0,0,0,1.32334182153575,1.32334182153575,0,1.32334182153575,1.32334182153575,13.2334182153575,13.2334182153575,0,13.2334182153575,13.2334182153575,2.64668364307151,2.64668364307151,0,2.64668364307151,2.64668364307151,3.97002546460726,3.97002546460726,0,3.97002546460726,3.97002546460726,5.29336728614301,5.29336728614301,0,5.29336728614301,5.29336728614301,6.61670910767877,6.61670910767877,0,6.61670910767877,6.61670910767877,7.94005092921452,7.94005092921452,0,7.94005092921452,7.94005092921452,9.26339275075027,9.26339275075027,0,9.26339275075027,9.26339275075027,10.586734572286,10.586734572286,0,10.586734572286,10.586734572286,11.9100763938218,11.9100763938218,0,11.9100763938218,11.9100763938218,0,1.13686837721616E-15,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,1.13686837721616E-15,6.82121026329696E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.32334182153575,1.32334182153575,1.32334182153575,1.32334182153575,0,1.32334182153575,0,0,0,0,0,0,0,1.32334182153575,1.32334182153575,13.2334182153575,13.2334182153575,0,1.32334182153575,0,0,0,0,11.9100763938218,11.9100763938218,0,1.32334182153575,1.32334182153575,2.64668364307151,2.64668364307151,0,1.32334182153575,0,0,0,0,1.32334182153575,1.32334182153575,0,1.32334182153575,1.32334182153575,3.97002546460726,3.97002546460726,0,1.32334182153575,0,0,0,0,2.64668364307151,2.64668364307151,0,1.32334182153575,1.32334182153575,5.29336728614301,5.29336728614301,0,1.32334182153575,0,0,0,0,3.97002546460726,3.97002546460726,0,1.32334182153575,1.32334182153575,6.61670910767877,6.61670910767877,0,1.32334182153575,0,0,0,0,5.29336728614301,5.29336728614301,0,1.32334182153575,1.32334182153575,7.94005092921452,7.94005092921452,0,1.32334182153575,0,0,0,0,6.61670910767877,6.61670910767877,0,1.32334182153575,1.32334182153575,9.26339275075027,9.26339275075027,0,1.32334182153575,0,0,0,0,7.94005092921452,7.94005092921452,0,1.32334182153575,1.32334182153575,10.586734572286,10.586734572286,0,1.32334182153575,0,0,0,0,9.26339275075027,9.26339275075027,0,1.32334182153575,1.32334182153575,11.9100763938218,11.9100763938218,0,1.32334182153575,0,0,0,0,10.586734572286,10.586734572286
1900-07-30,0,0,0,0,0,1.25717473045897,1.25717473045897,0,1.25717473045897,1.25717473045897,12.5717473045897,12.5717473045897,0,12.5717473045897,12.5717473045897,2.51434946091793,2.51434946091793,0,2.51434946091793,2.51434946091793,3.7715241913769,3.7715241913769,0,3.7715241913769,3.7715241913769,5.02869892183586,5.02869892183586,0,5.02869892183586,5.02869892183586,6.28587365229483,6.28587365229483,0,6.28587365229483,6.28587365229483,7.54304838275379,7.54304838275379,0,7.54304838275379,7.54304838275379,8.80022311321276,8.80022311321276,0,8.80022311321276,8.80022311321276,10.0573978436717,10.0573978436717,0,10.0573978436717,10.0573978436717,11.3145725741307,11.3145725741307,0,11.3145725741307,11.3145725741307,0,1.36424205265939E-15,0,0,0,4.54747350886464E-16,4.54747350886464E-16,4.54747350886464E-16,4.54747350886464E-16,4.54747350886464E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.25717473045897,1.25717473045897,1.25717473045897,1.25717473045897,0,1.25717473045897,0,0,0,0,0,0,0,1.25717473045897,1.25717473045897,12.5717473045897,12.5717473045897,0,1.25717473045897,0,0,0,0,11.3145725741307,11.3145725741307,0,1.25717473045897,1.25717473045897,2.51434946091793,2.51434946091793,0,1.25717473045897,0,0,0,0,1.25717473045897,1.25717473045897,0,1.25717473045897,1.25717473045897,3.7715241913769,3.7715241913769,0,1.25717473045897,0,0,0,0,2.51434946091793,2.51434946091793,0,1.25717473045897,1.25717473045897,5.02869892183586,5.02869892183586,0,1.25717473045897,0,0,0,0,3.7715241913769,3.7715241913769,0,1.25717473045897,1.25717473045897,6.28587365229483,6.28587365229483,0,1.25717473045897,0,0,0,0,5.02869892183586,5.02869892183586,0,1.25717473045897,1.25717473045897,7.54304838275379,7.54304838275379,0,1.25717473045897,0,0,0,0,6.28587365229483,6.28587365229483,0,1.25717473045897,1.25717473045897,8.80022311321276,8.80022311321276,0,1.25717473045897,0,0,0,0,7.54304838275379,7.54304838275379,0,1.25717473045897,1.25717473045897,10.0573978436717,10.0573978436717,0,1.25717473045897,0,0,0,0,8.80022311321276,8.80022311321276,0,1.25717473045897,1.25717473045897,11.3145725741307,11.3145725741307,0,1.25717473045897,0,0,0,0,10.0573978436717,10.0573978436717
1900-07-31,0,0,0,0,0,1.19431599393602,1.19431599393602,0,1.19431599393602,1.19431599393602,11.9431599393602,11.9431599393602,0,11.9431599393602,11.9431599393602,2.38863198787203,2.38863198787203,0,2.38863198787203,2.38863198787203,3.58294798180805,3.58294798180805,0,3.58294798180805,3.58294798180805,4.77726397574407,4.77726397574407,0,4.77726397574407,4.77726397574407,5.97157996968009,5.97157996968009,0,5.97157996968009,5.97157996968009,7.1658959636161,7.1658959636161,0,7.1658959636161,7.1658959636161,8.36021195755212,8.36021195755212,0,8.36021195755212,8.36021195755212,9.55452795148814,9.55452795148814,0,9.55452795148814,9.55452795148814,10.7488439454242,10.7488439454242,0,10.7488439454242,10.7488439454242,0,4.54747350886464E-16,0,0,0,4.54747350886464E-16,4.54747350886464E-16,4.54747350886464E-16,4.54747350886464E-16,1.36424205265939E-15,0,0,0,0,0,0,0,0,0,0,0,0,1.19431599393602,1.19431599393602,1.19431599393602,1.19431599393602,0,1.19431599393602,0,0,0,0,0,0,0,1.19431599393602,1.19431599393602,11.9431599393602,11.9431599393602,0,1.19431599393602,0,0,0,0,10.7488439454242,10.7488439454242,0,1.19431599393602,1.19431599393602,2.38863198787203,2.38863198787203,0,1.19431599393602,0,0,0,0,1.19431599393602,1.19431599393602,0,1.19431599393602,1.19431599393602,3.58294798180805,3.58294798180805,0,1.19431599393602,0,0,0,0,2.38863198787203,2.38863198787203,0,1.19431599393602,1.19431599393602,4.77726397574407,4.77726397574407,0,1.19431599393602,0,0,0,0,3.58294798180805,3.58294798180805,0,1.19431599393602,1.19431599393602,5.97157996968009,5.97157996968009,0,1.19431599393602,0,0,0,0,4.77726397574407,4.77726397574407,0,1.19431599393602,1.19431599393602,7.1658959636161,7.1658959636161,0,1.19431599393602,0,0,0,0,5.97157996968009,5.97157996968009,0,1.19431599393602,1.19431599393602,8.36021195755212,8.36021195755212,0,1.19431599393602,0,0,0,0,7.1658959636161,7.1658959636161,0,1.19431599393602,1.19431599393602,9.55452795148814,9.55452795148814,0,1.19431599393602,0,0,0,0,8.36021195755212,8.36021195755212,0,1.19431599393602,1.19431599393602,10.7488439454242,10.7488439454242,0,1.19431599393602,0,0,0,0,9.55452795148814,9.55452795148814
1900-08-01,0,0,0,0,0,1.13460019423922,1.13460019423922,0,1.13460019423922,1.13460019423922,11.3460019423922,11.3460019423922,0,11.3460019423922,11.3460019423922,2.26920038847843,2.26920038847843,0,2.26920038847843,2.26920038847843,3.40380058271765,3.40380058271765,0,3.40380058271765,3.40380058271765,4.53840077695687,4.53840077695687,0,4.53840077695687,4.53840077695687,5.67300097119608,5.67300097119608,0,5.67300097119608,5.67300097119608,6.8076011654353,6.8076011654353,0,6.8076011654353,6.8076011654353,7.94220135967452,7.94220135967452,0,7.94220135967452,7.94220135967452,9.07680155391373,9.07680155391373,0,9.07680155391373,9.07680155391373,10.2114017481529,10.2114017481529,0,10.2114017481529,10.2114017481529,0,6.82121026329696E-16,0,2.27373675443232E-16,2.27373675443232E-16,6.82121026329696E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,6.82121026329696E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.13460019423922,1.13460019423922,1.13460019423922,1.13460019423922,0,1.13460019423922,0,0,0,0,0,0,0,1.13460019423922,1.13460019423922,11.3460019423922,11.3460019423922,0,1.13460019423922,0,0,0,0,10.2114017481529,10.2114017481529,0,1.13460019423922,1.13460019423922,2.26920038847843,2.26920038847843,0,1.13460019423922,0,0,0,0,1.13460019423922,1.13460019423922,0,1.13460019423922,1.13460019423922,3.40380058271765,3.40380058271765,0,1.13460019423922,0,0,0,0,2.26920038847843,2.26920038847843,0,1.13460019423922,1.13460019423922,4.53840077695687,4.53840077695687,0,1.13460019423922,0,0,0,0,3.40380058271765,3.40380058271765,0,1.13460019423922,1.13460019423922,5.67300097119608,5.67300097119608,0,1.13460019423922,0,0,0,0,4.53840077695687,4.53840077695687,0,1.13460019423922,1.13460019423922,6.8076011654353,6.8076011654353,0,1.13460019423922,0,0,0,0,5.67300097119608,5.67300097119608,0,1.13460019423922,1.13460019423922,7.94220135967452,7.94220135967452,0,1.13460019423922,0,0,0,0,6.8076011654353,6.8076011654353,0,1.13460019423922,1.13460019423922,9.07680155391373,9.07680155391373,0,1.13460019423922,0,0,0,0,7.94220135967452,7.94220135967452,0,1.13460019423922,1.13460019423922,10.2114017481529,10.2114017481529,0,1.13460019423922,0,0,0,0,9.07680155391373,9.07680155391373
1900-08-02,0,0,0,0,0,1.07787018452726,1.07787018452726,0,1.07787018452726,1.07787018452726,10.7787018452726,10.7787018452726,0,10.7787018452726,10.7787018452726,2.15574036905451,2.15574036905451,0,2.15574036905451,2.15574036905451,3.23361055358177,3.23361055358177,0,3.23361055358177,3.23361055358177,4.31148073810902,4.31148073810902,0,4.31148073810902,4.31148073810902,5.38935092263628,5.38935092263628,0,5.38935092263628,5.38935092263628,6.46722110716353,6.46722110716353,0,6.46722110716353,6.46722110716353,7.54509129169079,7.54509129169079,0,7.54509129169079,7.54509129169079,8.62296147621804,8.62296147621804,0,8.62296147621804,8.62296147621804,9.7008316607453,9.7008316607453,0,9.7008316607453,9.7008316607453,0,2.27373675443232E-16,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,1.13686837721616E-15,2.27373675443232E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.07787018452726,1.07787018452726,1.07787018452726,1.07787018452726,0,1.07787018452726,0,0,0,0,0,0,0,1.07787018452726,1.07787018452726,10.7787018452726,10.7787018452726,0,1.07787018452726,0,0,0,0,9.7008316607453,9.7008316607453,0,1.07787018452726,1.07787018452726,2.15574036905451,2.15574036905451,0,1.07787018452726,0,0,0,0,1.07787018452726,1.07787018452726,0,1.07787018452726,1.07787018452726,3.23361055358177,3.23361055358177,0,1.07787018452726,0,0,0,0,2.15574036905451,2.15574036905451,0,1.07787018452726,1.07787018452726,4.31148073810902,4.31148073810902,0,1.07787018452726,0,0,0,0,3.23361055358177,3.23361055358177,0,1.07787018452726,1.07787018452726,5.38935092263628,5.38935092263628,0,1.07787018452726,0,0,0,0,4.31148073810902,4.31148073810902,0,1.07787018452726,1.07787018452726,6.46722110716353,6.46722110716353,0,1.07787018452726,0,0,0,0,5.38935092263628,5.38935092263628,0,1.07787018452726,1.07787018452726,7.54509129169079,7.54509129169079,0,1.07787018452726,0,0,0,0,6.46722110716353,6.46722110716353,0,1.07787018452726,1.07787018452726,8.62296147621804,8.62296147621804,0,1.07787018452726,0,0,0,0,7.54509129169079,7.54509129169079,0,1.07787018452726,1.07787018452726,9.7008316607453,9.7008316607453,0,1.07787018452726,0,0,0,0,8.62296147621804,8.62296147621804
1900-08-03,0,0,0,0,0,1.02397667530089,1.02397667530089,0,1.02397667530089,1.02397667530089,10.2397667530089,10.2397667530089,0,10.2397667530089,10.2397667530089,2.04795335060179,2.04795335060179,0,2.04795335060179,2.04795335060179,3.07193002590268,3.07193002590268,0,3.07193002590268,3.07193002590268,4.09590670120357,4.09590670120357,0,4.09590670120357,4.09590670120357,5.11988337650446,5.11988337650446,0,5.11988337650446,5.11988337650446,6.14386005180536,6.14386005180536,0,6.14386005180536,6.14386005180536,7.16783672710625,7.16783672710625,0,7.16783672710625,7.16783672710625,8.19181340240714,8.19181340240714,0,8.19181340240714,8.19181340240714,9.21579007770803,9.21579007770803,0,9.21579007770803,9.21579007770803,0,1.13686837721616E-15,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,1.13686837721616E-15,2.27373675443232E-16,6.82121026329696E-16,0,0,0,0,0,0,0,0,0,0,0,0,1.02397667530089,1.02397667530089,1.02397667530089,1.02397667530089,0,1.02397667530089,0,0,0,0,0,0,0,1.02397667530089,1.02397667530089,10.2397667530089,10.2397667530089,0,1.02397667530089,0,0,0,0,9.21579007770803,9.21579007770803,0,1.02397667530089,1.02397667530089,2.04795335060179,2.04795335060179,0,1.02397667530089,0,0,0,0,1.02397667530089,1.02397667530089,0,1.02397667530089,1.02397667530089,3.07193002590268,3.07193002590268,0,1.02397667530089,0,0,0,0,2.04795335060179,2.04795335060179,0,1.02397667530089,1.02397667530089,4.09590670120357,4.09590670120357,0,1.02397667530089,0,0,0,0,3.07193002590268,3.07193002590268,0,1.02397667530089,1.02397667530089,5.11988337650446,5.11988337650446,0,1.02397667530089,0,0,0,0,4.09590670120357,4.09590670120357,0,1.02397667530089,1.02397667530089,6.14386005180536,6.14386005180536,0,1.02397667530089,0,0,0,0,5.11988337650446,5.11988337650446,0,1.02397667530089,1.02397667530089,7.16783672710625,7.16783672710625,0,1.02397667530089,0,0,0,0,6.14386005180536,6.14386005180536,0,1.02397667530089,1.02397667530089,8.19181340240714,8.19181340240714,0,1.02397667530089,0,0,0,0,7.16783672710625,7.16783672710625,0,1.02397667530089,1.02397667530089,9.21579007770803,9.21579007770803,0,1.02397667530089,0,0,0,0,8.19181340240714,8.19181340240714
1900-08-04,0,0,0,0,0,0.972777841535848,0.972777841535848,0,0.972777841535848,0.972777841535848,9.72777841535848,9.72777841535848,0,9.72777841535848,9.72777841535848,1.9455556830717,1.9455556830717,0,1.9455556830717,1.9455556830717,2.91833352460754,2.91833352460754,0,2.91833352460754,2.91833352460754,3.89111136614339,3.89111136614339,0,3.89111136614339,3.89111136614339,4.86388920767924,4.86388920767924,0,4.86388920767924,4.86388920767924,5.83666704921509,5.83666704921509,0,5.83666704921509,5.83666704921509,6.80944489075094,6.80944489075094,0,6.80944489075094,6.80944489075094,7.78222273228678,7.78222273228678,0,7.78222273228678,7.78222273228678,8.75500057382263,8.75500057382263,0,8.75500057382263,8.75500057382263,0,1.93267624126747E-15,0,1.13686837721616E-16,1.13686837721616E-16,5.6843418860808E-16,1.13686837721616E-16,1.13686837721616E-16,1.02318153949454E-15,7.95807864051312E-16,0,0,0,0,0,0,0,0,0,0,0,0,0.972777841535848,0.972777841535848,0.972777841535848,0.972777841535848,0,0.972777841535848,0,0,0,0,0,0,0,0.972777841535848,0.972777841535848,9.72777841535848,9.72777841535848,0,0.972777841535848,0,0,0,0,8.75500057382263,8.75500057382263,0,0.972777841535848,0.972777841535848,1.9455556830717,1.9455556830717,0,0.972777841535848,0,0,0,0,0.972777841535848,0.972777841535848,0,0.972777841535848,0.972777841535848,2.91833352460754,2.91833352460754,0,0.972777841535848,0,0,0,0,1.9455556830717,1.9455556830717,0,0.972777841535848,0.972777841535848,3.89111136614339,3.89111136614339,0,0.972777841535848,0,0,0,0,2.91833352460754,2.91833352460754,0,0.972777841535848,0.972777841535848,4.86388920767924,4.86388920767924,0,0.972777841535848,0,0,0,0,3.89111136614339,3.89111136614339,0,0.972777841535848,0.972777841535848,5.83666704921509,5.83666704921509,0,0.972777841535848,0,0,0,0,4.86388920767924,4.86388920767924,0,0.972777841535848,0.972777841535848,6.80944489075094,6.80944489075094,0,0.972777841535848,0,0,0,0,5.83666704921509,5.83666704921509,0,0.972777841535848,0.972777841535848,7.78222273228678,7.78222273228678,0,0.972777841535848,0,0,0,0,6.80944489075094,6.80944489075094,0,0.972777841535848,0.972777841535848,8.75500057382263,8.75500057382263,0,0.972777841535848,0,0,0,0,7.78222273228678,7.78222273228678
1900-08-05,0,0,0,0,0,0.924138949459056,0.924138949459056,0,0.924138949459056,0.924138949459056,9.24138949459056,9.24138949459056,0,9.24138949459056,9.24138949459056,1.84827789891811,1.84827789891811,0,1.84827789891811,1.84827789891811,2.77241684837717,2.77241684837717,0,2.77241684837717,2.77241684837717,3.69655579783622,3.69655579783622,0,3.69655579783622,3.69655579783622,4.62069474729528,4.62069474729528,0,4.62069474729528,4.62069474729528,5.54483369675433,5.54483369675433,0,5.54483369675433,5.54483369675433,6.46897264621339,6.46897264621339,0,6.46897264621339,6.46897264621339,7.39311159567245,7.39311159567245,0,7.39311159567245,7.39311159567245,8.3172505451315,8.3172505451315,0,8.3172505451315,8.3172505451315,0,6.82121026329696E-16,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,1.13686837721616E-15,1.13686837721616E-15,0,0,0,0,0,0,0,0,0,0,0,0,0.924138949459056,0.924138949459056,0.924138949459056,0.924138949459056,0,0.924138949459056,0,0,0,0,0,0,0,0.924138949459056,0.924138949459056,9.24138949459056,9.24138949459056,0,0.924138949459056,0,0,0,0,8.3172505451315,8.3172505451315,0,0.924138949459056,0.924138949459056,1.84827789891811,1.84827789891811,0,0.924138949459056,0,0,0,0,0.924138949459056,0.924138949459056,0,0.924138949459056,0.924138949459056,2.77241684837717,2.77241684837717,0,0.924138949459056,0,0,0,0,1.84827789891811,1.84827789891811,0,0.924138949459056,0.924138949459056,3.69655579783622,3.69655579783622,0,0.924138949459056,0,0,0,0,2.77241684837717,2.77241684837717,0,0.924138949459056,0.924138949459056,4.62069474729528,4.62069474729528,0,0.924138949459056,0,0,0,0,3.69655579783622,3.69655579783622,0,0.924138949459056,0.924138949459056,5.54483369675433,5.54483369675433,0,0.924138949459056,0,0,0,0,4.62069474729528,4.62069474729528,0,0.924138949459056,0.924138949459056,6.46897264621339,6.46897264621339,0,0.924138949459056,0,0,0,0,5.54483369675433,5.54483369675433,0,0.924138949459056,0.924138949459056,7.39311159567245,7.39311159567245,0,0.924138949459056,0,0,0,0,6.46897264621339,6.46897264621339,0,0.924138949459056,0.924138949459056,8.3172505451315,8.3172505451315,0,0.924138949459056,0,0,0,0,7.39311159567245,7.39311159567245
1900-08-06,0,0,0,0,0,0.877932001986103,0.877932001986103,0,0.877932001986103,0.877932001986103,8.77932001986103,8.77932001986103,0,8.77932001986103,8.77932001986103,1.75586400397221,1.75586400397221,0,1.75586400397221,1.75586400397221,2.63379600595831,2.63379600595831,0,2.63379600595831,2.63379600595831,3.51172800794441,3.51172800794441,0,3.51172800794441,3.51172800794441,4.38966000993051,4.38966000993051,0,4.38966000993051,4.38966000993051,5.26759201191662,5.26759201191662,0,5.26759201191662,5.26759201191662,6.14552401390272,6.14552401390272,0,6.14552401390272,6.14552401390272,7.02345601588882,7.02345601588882,0,7.02345601588882,7.02345601588882,7.90138801787493,7.90138801787493,0,7.90138801787493,7.90138801787493,0,3.41060513164848E-16,0,1.13686837721616E-16,1.13686837721616E-16,1.13686837721616E-16,5.6843418860808E-16,3.41060513164848E-16,3.41060513164848E-16,5.6843418860808E-16,0,0,0,0,0,0,0,0,0,0,0,0,0.877932001986103,0.877932001986103,0.877932001986103,0.877932001986103,0,0.877932001986103,0,0,0,0,0,0,0,0.877932001986103,0.877932001986103,8.77932001986103,8.77932001986103,0,0.877932001986103,0,0,0,0,7.90138801787493,7.90138801787493,0,0.877932001986103,0.877932001986103,1.75586400397221,1.75586400397221,0,0.877932001986103,0,0,0,0,0.877932001986103,0.877932001986103,0,0.877932001986103,0.877932001986103,2.63379600595831,2.63379600595831,0,0.877932001986103,0,0,0,0,1.75586400397221,1.75586400397221,0,0.877932001986103,0.877932001986103,3.51172800794441,3.51172800794441,0,0.877932001986103,0,0,0,0,2.63379600595831,2.63379600595831,0,0.877932001986103,0.877932001986103,4.38966000993051,4.38966000993051,0,0.877932001986103,0,0,0,0,3.51172800794441,3.51172800794441,0,0.877932001986103,0.877932001986103,5.26759201191662,5.26759201191662,0,0.877932001986103,0,0,0,0,4.38966000993051,4.38966000993051,0,0.877932001986103,0.877932001986103,6.14552401390272,6.14552401390272,0,0.877932001986103,0,0,0,0,5.26759201191662,5.26759201191662,0,0.877932001986103,0.877932001986103,7.02345601588882,7.02345601588882,0,0.877932001986103,0,0,0,0,6.14552401390272,6.14552401390272,0,0.877932001986103,0.877932001986103,7.90138801787493,7.90138801787493,0,0.877932001986103,0,0,0,0,7.02345601588882,7.02345601588882
1900-08-07,0,0,0,0,0,0.834035401886798,0.834035401886798,0,0.834035401886798,0.834035401886798,8.34035401886798,8.34035401886798,0,8.34035401886798,8.34035401886798,1.6680708037736,1.6680708037736,0,1.6680708037736,1.6680708037736,2.50210620566039,2.50210620566039,0,2.50210620566039,2.50210620566039,3.33614160754719,3.33614160754719,0,3.33614160754719,3.33614160754719,4.17017700943399,4.17017700943399,0,4.17017700943399,4.17017700943399,5.00421241132079,5.00421241132079,0,5.00421241132079,5.00421241132079,5.83824781320758,5.83824781320758,0,5.83824781320758,5.83824781320758,6.67228321509438,6.67228321509438,0,6.67228321509438,6.67228321509438,7.50631861698118,7.50631861698118,0,7.50631861698118,7.50631861698118,0,6.82121026329696E-16,0,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,2.27373675443232E-16,6.82121026329696E-16,6.82121026329696E-16,0,0,0,0,0,0,0,0,0,0,0,0,0.834035401886798,0.834035401886798,0.834035401886798,0.834035401886798,0,0.834035401886798,0,0,0,0,0,0,0,0.834035401886798,0.834035401886798,8.34035401886798,8.34035401886798,0,0.834035401886798,0,0,0,0,7.50631861698118,7.50631861698118,0,0.834035401886798,0.834035401886798,1.6680708037736,1.6680708037736,0,0.834035401886798,0,0,0,0,0.834035401886798,0.834035401886798,0,0.834035401886798,0.834035401886798,2.50210620566039,2.50210620566039,0,0.834035401886798,0,0,0,0,1.6680708037736,1.6680708037736,0,0.834035401886798,0.834035401886798,3.33614160754719,3.33614160754719,0,0.834035401886798,0,0,0,0,2.50210620566039,2.50210620566039,0,0.834035401886798,0.834035401886798,4.17017700943399,4.17017700943399,0,0.834035401886798,0,0,0,0,3.33614160754719,3.33614160754719,0,0.834035401886798,0.834035401886798,5.00421241132079,5.00421241132079,0,0.834035401886798,0,0,0,0,4.17017700943399,4.17017700943399,0,0.834035401886798,0.834035401886798,5.83824781320758,5.83824781320758,0,0.834035401886798,0,0,0,0,5.00421241132079,5.00421241132079,0,0.834035401886798,0.834035401886798,6.67228321509438,6.67228321509438,0,0.834035401886798,0,0,0,0,5.83824781320758,5.83824781320758,0,0.834035401886798,0.834035401886798,7.50631861698118,7.50631861698118,0,0.834035401886798,0,0,0,0,6.67228321509438,6.67228321509438
1900-08-08,0,0,0,0,0,20.529224018068,20.529224018068,0,20.529224018068,20.529224018068,205.29224018068,205.29224018068,0,205.29224018068,205.29224018068,41.058448036136,41.058448036136,0,41.058448036136,41.058448036136,61.587672054204,61.587672054204,0,61.587672054204,61.587672054204,82.116896072272,82.116896072272,0,82.116896072272,82.116896072272,102.64612009034,102.64612009034,0,102.64612009034,102.64612009034,123.175344108408,123.175344108408,0,123.175344108408,123.175344108408,143.704568126476,143.704568126476,0,143.704568126476,143.704568126476,164.233792144544,164.233792144544,0,164.233792144544,164.233792144544,184.763016162612,184.763016162612,0,184.763016162612,184.763016162612,0,7.27595761418343E-15,0,0,0,7.27595761418343E-15,7.27595761418343E-15,7.27595761418343E-15,7.27595761418343E-15,2.18278728425503E-14,0,0,0,0,0,0,0,0,0,0,0,0,20.529224018068,20.529224018068,20.529224018068,20.529224018068,0,20.529224018068,0,0,0,0,0,0,0,20.529224018068,20.529224018068,205.29224018068,205.29224018068,0,20.529224018068,0,0,0,0,184.763016162612,184.763016162612,0,20.529224018068,20.529224018068,41.058448036136,41.058448036136,0,20.529224018068,0,0,0,0,20.529224018068,20.529224018068,0,20.529224018068,20.529224018068,61.587672054204,61.587672054204,0,20.529224018068,0,0,0,0,41.058448036136,41.058448036136,0,20.529224018068,20.529224018068,82.116896072272,82.116896072272,0,20.529224018068,0,0,0,0,61.587672054204,61.587672054204,0,20.529224018068,20.529224018068,102.64612009034,102.64612009034,0,20.529224018068,0,0,0,0,82.116896072272,82.116896072272,0,20.529224018068,20.529224018068,123.175344108408,123.175344108408,0,20.529224018068,0,0,0,0,102.64612009034,102.64612009034,0,20.529224018068,20.529224018068,143.704568126476,143.704568126476,0,20.529224018068,0,0,0,0,123.175344108408,123.175344108408,0,20.529224018068,20.529224018068,164.233792144544,164.233792144544,0,20.529224018068,0,0,0,0,143.704568126476,143.704568126476,0,20.529224018068,20.529224018068,184.763016162612,184.763016162612,0,20.529224018068,0,0,0,0,164.233792144544,164.233792144544
